State,Customer Name,Value Column Name,Value
"California","Aaron Hawkins","Profit","179.8841999999999"
"California","Aaron Hawkins","Profit Margin %","0.13544232315657265"
"California","Aaron Hawkins","% GT of Sales","0.0005781488345022453"
"California","Mike Gockenbach","Sales","1324.574"
"California","Mike Gockenbach","Sales Margin %","1"
"California","Mike Gockenbach","Profit","198.86939999999998"
"California","Mike Gockenbach","Profit Margin %","0.1501383841144398"
"California","Mike Gockenbach","% GT of Sales","0.0005766034755128113"
"California","Chad Cunningham","Sales","1313.3"
"California","Chad Cunningham","Sales Margin %","0"
"California","Chad Cunningham","Profit","144.5045999999999"
"California","Chad Cunningham","Profit Margin %","0.11003167593086112"
"California","Chad Cunningham","% GT of Sales","0.0005716957636122821"
"California","Anna Häberlin","Sales","1312.344"
"California","Anna Häberlin","Sales Margin %","0"
"California","Anna Häberlin","Profit","18.4526999999999"
"California","Anna Häberlin","Profit Margin %","0.014060871234980996"
"California","Anna Häberlin","% GT of Sales","0.0005712796049661135"
"California","Arthur Prichep","Sales","1295.038"
"California","Arthur Prichep","Sales Margin %","0.14177962345506456"
"California","Arthur Prichep","Profit","369.672"
"California","Arthur Prichep","Profit Margin %","0.2854526276449031"
"California","Arthur Prichep","% GT of Sales","0.0005637460887207208"
"California","Justin MacKendrick","Sales","1288.14"
"California","Justin MacKendrick","Sales Margin %","0.46412657009331293"
"California","Justin MacKendrick","Profit","377.46950000000004"
"California","Justin MacKendrick","Profit Margin %","0.29303453040818545"
"California","Justin MacKendrick","% GT of Sales","0.0005607433038449138"
"California","Eileen Kiefer","Sales","1277.99"
"California","Eileen Kiefer","Sales Margin %","0.01827870327623839"
"California","Eileen Kiefer","Profit","92.32759999999999"
"California","Eileen Kiefer","Profit Margin %","0.07224438375887135"
"California","Eileen Kiefer","% GT of Sales","0.0005563248830723068"
"California","Becky Castell","Sales","1255.438"
"California","Becky Castell","Sales Margin %","0.5789437630532134"
"California","Becky Castell","Profit","121.2492"
"California","Becky Castell","Profit Margin %","0.09657920184031389"
"California","Becky Castell","% GT of Sales","0.0005465077180216831"
"California","Todd Sumrall","Sales","1252.602"
"California","Todd Sumrall","Sales Margin %","0"
"California","Todd Sumrall","Profit","18.614000000000004"
"California","Todd Sumrall","Profit Margin %","0.014860266868486561"
"California","Todd Sumrall","% GT of Sales","0.0005452731720797015"
"California","Rick Bensley","Sales","1236.884"
"California","Rick Bensley","Sales Margin %","0.1392693251751983"
"California","Rick Bensley","Profit","292.16259999999994"
"California","Rick Bensley","Profit Margin %","0.23620856927569597"
"California","Rick Bensley","% GT of Sales","0.0005384309319118359"
"California","Herbert Flentye","Sales","1233.245"
"California","Herbert Flentye","Sales Margin %","0"
"California","Herbert Flentye","Profit","139.5054"
"California","Herbert Flentye","Profit Margin %","0.1131205883664641"
"California","Herbert Flentye","% GT of Sales","0.0005368468301195681"
"California","Troy Staebel","Sales","1231.5"
"California","Troy Staebel","Sales Margin %","1"
"California","Troy Staebel","Profit","99.6858"
"California","Troy Staebel","Profit Margin %","0.08094665042630939"
"California","Troy Staebel","% GT of Sales","0.0005360872099965929"
"California","Laurel Beltran","Sales","1228.5"
"California","Laurel Beltran","Sales Margin %","0"
"California","Laurel Beltran","Profit","264.1598"
"California","Laurel Beltran","Profit Margin %","0.21502629222629224"
"California","Laurel Beltran","% GT of Sales","0.0005347812728224234"
"California","Yoseph Carroll","Sales","1215.676"
"California","Yoseph Carroll","Sales Margin %","0"
"California","Yoseph Carroll","Profit","382.0575"
"California","Yoseph Carroll","Profit Margin %","0.31427576097578636"
"California","Yoseph Carroll","% GT of Sales","0.00052919882671524"
"California","Matt Hagelstein","Sales","1215.024"
"California","Matt Hagelstein","Sales Margin %","0.9634081302097736"
"California","Matt Hagelstein","Profit","122.7254"
"California","Matt Hagelstein","Profit Margin %","0.10100656447938478"
"California","Matt Hagelstein","% GT of Sales","0.0005289150030360539"
"California","Darren Budd","Sales","1202.52"
"California","Darren Budd","Sales Margin %","0.6926787080464358"
"California","Darren Budd","Profit","110.92389999999989"
"California","Darren Budd","Profit Margin %","0.09224287329940449"
"California","Darren Budd","% GT of Sales","0.0005234718568941153"
"California","Jas O'Carroll","Sales","1201.516"
"California","Jas O'Carroll","Sales Margin %","0"
"California","Jas O'Carroll","Profit","105.11959999999999"
"California","Jas O'Carroll","Profit Margin %","0.08748913872141527"
"California","Jas O'Carroll","% GT of Sales","0.0005230348032531599"
"California","Marina Lichtenstein","Sales","1193.324"
"California","Marina Lichtenstein","Sales Margin %","0.017698462446075095"
"California","Marina Lichtenstein","Profit","277.7462"
"California","Marina Lichtenstein","Profit Margin %","0.23275003268181985"
"California","Marina Lichtenstein","% GT of Sales","0.0005194687241428943"
"California","Daniel Byrd","Sales","1175.933"
"California","Daniel Byrd","Sales Margin %","0.12607606045582534"
"California","Daniel Byrd","Profit","171.4348"
"California","Daniel Byrd","Profit Margin %","0.14578619700272039"
"California","Daniel Byrd","% GT of Sales","0.0005118982063442335"
"California","John Lee","Sales","1175.788"
"California","John Lee","Sales Margin %","0.7249010876110319"
"California","John Lee","Profit","378.4835"
"California","John Lee","Profit Margin %","0.3218977400687879"
"California","John Lee","% GT of Sales","0.000511835086047482"
"California","Michelle Ellison","Sales","1173.616"
"California","Michelle Ellison","Sales Margin %","0"
"California","Michelle Ellison","Profit","103.1748"
"California","Michelle Ellison","Profit Margin %","0.08791188940846069"
"California","Michelle Ellison","% GT of Sales","0.0005108895875333832"
"California","Shaun Chance","Sales","1173.03"
"California","Shaun Chance","Sales Margin %","0"
"California","Shaun Chance","Profit","340.4769"
"California","Shaun Chance","Profit Margin %","0.2902542134472264"
"California","Shaun Chance","% GT of Sales","0.0005106344944720288"
"California","Tamara Dahlen","Sales","1167.056"
"California","Tamara Dahlen","Sales Margin %","0"
"California","Tamara Dahlen","Profit","70.25279999999998"
"California","Tamara Dahlen","Profit Margin %","0.060196597249832035"
"California","Tamara Dahlen","% GT of Sales","0.0005080339382458658"
"California","Patrick Gardner","Sales","1162.576"
"California","Patrick Gardner","Sales Margin %","0.28540585733749885"
"California","Patrick Gardner","Profit","223.67300000000003"
"California","Patrick Gardner","Profit Margin %","0.19239430368423227"
"California","Patrick Gardner","% GT of Sales","0.0005060837387324393"
"California","Victoria Wilson","Sales","1159.416"
"California","Victoria Wilson","Sales Margin %","0.6032657820833937"
"California","Victoria Wilson","Profit","259.14329999999995"
"California","Victoria Wilson","Profit Margin %","0.22351192324411598"
"California","Victoria Wilson","% GT of Sales","0.0005047081515756474"
"California","Toby Carlisle","Sales","1154.644"
"California","Toby Carlisle","Sales Margin %","1"
"California","Toby Carlisle","Profit","234.8949"
"California","Toby Carlisle","Profit Margin %","0.20343491153983392"
"California","Toby Carlisle","% GT of Sales","0.0005026308408439351"
"California","Alyssa Tate","Sales","1151.508"
"California","Alyssa Tate","Sales Margin %","0.9522191769401516"
"California","Alyssa Tate","Profit","105.10480000000001"
"California","Alyssa Tate","Profit Margin %","0.09127578792331448"
"California","Alyssa Tate","% GT of Sales","0.0005012657011845365"
"California","Becky Pak","Sales","1148.326"
"California","Becky Pak","Sales Margin %","0"
"California","Becky Pak","Profit","445.4136"
"California","Becky Pak","Profit Margin %","0.3878807934332236"
"California","Becky Pak","% GT of Sales","0.000499880537155134"
"California","Ruben Ausman","Sales","1143.096"
"California","Ruben Ausman","Sales Margin %","0.9318692393289801"
"California","Ruben Ausman","Profit","375.8715"
"California","Ruben Ausman","Profit Margin %","0.3288188393625732"
"California","Ruben Ausman","% GT of Sales","0.0004976038533481651"
"California","Hunter Glantz","Sales","1117.92"
"California","Hunter Glantz","Sales Margin %","0"
"California","Hunter Glantz","Profit","55.896"
"California","Hunter Glantz","Profit Margin %","0.049999999999999996"
"California","Hunter Glantz","% GT of Sales","0.0004866444285825345"
"California","Eugene Barchas","Sales","1094.3"
"California","Eugene Barchas","Sales Margin %","0"
"California","Eugene Barchas","Profit","46.5122"
"California","Eugene Barchas","Profit Margin %","0.042504066526546654"
"California","Eugene Barchas","% GT of Sales","0.0004763623498979063"
"California","Liz Thompson","Sales","1087.827"
"California","Liz Thompson","Sales Margin %","0"
"California","Liz Thompson","Profit","83.98580000000001"
"California","Liz Thompson","Profit Margin %","0.07720510706206044"
"California","Liz Thompson","% GT of Sales","0.00047354457278843995"
"California","Beth Paige","Sales","1086.664"
"California","Beth Paige","Sales Margin %","0.40046233242290163"
"California","Beth Paige","Profit","-19.966800000000003"
"California","Beth Paige","Profit Margin %","-0.018374400918775263"
"California","Beth Paige","% GT of Sales","0.0004730383044772535"
"California","Jack O'Briant","Sales","1080.097"
"California","Jack O'Briant","Sales Margin %","1"
"California","Jack O'Briant","Profit","34.400099999999924"
"California","Jack O'Briant","Profit Margin %","0.03184908392486964"
"California","Jack O'Briant","% GT of Sales","0.00047017960800299646"
"California","Annie Zypern","Sales","1071.882"
"California","Annie Zypern","Sales Margin %","0"
"California","Annie Zypern","Profit","57.005799999999994"
"California","Annie Zypern","Profit Margin %","0.05318290632737558"
"California","Annie Zypern","% GT of Sales","0.00046660351670772885"
"California","Christina VanderZanden","Sales","1069.132"
"California","Christina VanderZanden","Sales Margin %","1"
"California","Christina VanderZanden","Profit","188.8396"
"California","Christina VanderZanden","Profit Margin %","0.17662889147457936"
"California","Christina VanderZanden","% GT of Sales","0.0004654064076314068"
"California","Bart Pistole","Sales","1065.93"
"California","Bart Pistole","Sales Margin %","0"
"California","Bart Pistole","Profit","178.1042999999999"
"California","Bart Pistole","Profit Margin %","0.16708817652191035"
"California","Bart Pistole","% GT of Sales","0.0004640125373541765"
"California","Dan Lawera","Sales","1059.088"
"California","Dan Lawera","Sales Margin %","0"
"California","Dan Lawera","Profit","250.7416999999999"
"California","Dan Lawera","Profit Margin %","0.23675247004970304"
"California","Dan Lawera","% GT of Sales","0.00046103412997228714"
"California","Toby Gnade","Sales","1054.928"
"California","Toby Gnade","Sales Margin %","0"
"California","Toby Gnade","Profit","394.6446"
"California","Toby Gnade","Profit Margin %","0.3740962416392398"
"California","Toby Gnade","% GT of Sales","0.0004592232304241054"
"California","Maribeth Dona","Sales","1049.97"
"California","Maribeth Dona","Sales Margin %","0"
"California","Maribeth Dona","Profit","43.263600000000096"
"California","Maribeth Dona","Profit Margin %","0.041204605845881405"
"California","Maribeth Dona","% GT of Sales","0.00045706495158759456"
"California","Eva Jacobs","Sales","1047.452"
"California","Eva Jacobs","Sales Margin %","0.4020231953349653"
"California","Eva Jacobs","Profit","81.78679999999991"
"California","Eva Jacobs","Profit Margin %","0.07808166865880242"
"California","Eva Jacobs","% GT of Sales","0.0004559688349860749"
"California","Carlos Soltero","Sales","1035.35"
"California","Carlos Soltero","Sales Margin %","0.4056058337760178"
"California","Carlos Soltero","Profit","79.29719999999998"
"California","Carlos Soltero","Profit Margin %","0.07658975225769062"
"California","Carlos Soltero","% GT of Sales","0.000450700684425475"
"California","Logan Haushalter","Sales","1035.216"
"California","Logan Haushalter","Sales Margin %","0"
"California","Logan Haushalter","Profit","251.56420000000003"
"California","Logan Haushalter","Profit Margin %","0.2430064836710407"
"California","Logan Haushalter","% GT of Sales","0.0004506423525650288"
"California","Deanra Eno","Sales","1029.17"
"California","Deanra Eno","Sales Margin %","0"
"California","Deanra Eno","Profit","46.17130000000008"
"California","Deanra Eno","Profit Margin %","0.044862656315283266"
"California","Deanra Eno","% GT of Sales","0.00044801045384668586"
"California","Rob Dowd","Sales","1021.136"
"California","Rob Dowd","Sales Margin %","0.08610018645900248"
